2024-11-23 14:57:15,402 - asyncio - DEBUG - Using selector: SelectSelector
2024-11-23 14:57:34,435 - work_order_review.services.newton_service - DEBUG - Response data: {'data': [{'name': "Adam's 2025 TAR Deep Dive", 'description': None, 'descriptionHtml': None, 'isActive': True, 'facilityId': 'c4bf11ce-096a-48f7-65ea-08dcdd8db9d6', 'facilityName': 'LaPorte', 'color': '#31a8ef', 'lastModifiedByFullName': None, 'createdByFullName': None, 'lastModified': '2024-11-05T20:04:29.1762249Z', 'created': '2024-11-05T20:04:08.3318153Z', 'isCurrentState': False, 'baselineAvailabilityStartDate': '2024-09-01', 'baselineAvailabilityEndDate': '2029-10-01', 'firstInServiceDate': None, 'displayName': "LaPorte - Adam's 2025 TAR Deep Dive", 'index': 1, 'id': 215715989, 'persistentState': 4}], 'total': 1, 'aggregateResults': None, 'errors': None}
2024-11-23 14:57:34,436 - work_order_review.services.scenario_service - INFO - Received scenario data: {'data': [{'name': "Adam's 2025 TAR Deep Dive", 'description': None, 'descriptionHtml': None, 'isActive': True, 'facilityId': 'c4bf11ce-096a-48f7-65ea-08dcdd8db9d6', 'facilityName': 'LaPorte', 'color': '#31a8ef', 'lastModifiedByFullName': None, 'createdByFullName': None, 'lastModified': '2024-11-05T20:04:29.1762249Z', 'created': '2024-11-05T20:04:08.3318153Z', 'isCurrentState': False, 'baselineAvailabilityStartDate': '2024-09-01', 'baselineAvailabilityEndDate': '2029-10-01', 'firstInServiceDate': None, 'displayName': "LaPorte - Adam's 2025 TAR Deep Dive", 'index': 1, 'id': 215715989, 'persistentState': 4}], 'total': 1, 'aggregateResults': None, 'errors': None}
2024-11-23 14:57:34,436 - work_order_review.services.scenario_service - INFO - Received scenario data: {'data': [{'name': "Adam's 2025 TAR Deep Dive", 'description': None, 'descriptionHtml': None, 'isActive': True, 'facilityId': 'c4bf11ce-096a-48f7-65ea-08dcdd8db9d6', 'facilityName': 'LaPorte', 'color': '#31a8ef', 'lastModifiedByFullName': None, 'createdByFullName': None, 'lastModified': '2024-11-05T20:04:29.1762249Z', 'created': '2024-11-05T20:04:08.3318153Z', 'isCurrentState': False, 'baselineAvailabilityStartDate': '2024-09-01', 'baselineAvailabilityEndDate': '2029-10-01', 'firstInServiceDate': None, 'displayName': "LaPorte - Adam's 2025 TAR Deep Dive", 'index': 1, 'id': 215715989, 'persistentState': 4}], 'total': 1, 'aggregateResults': None, 'errors': None}
2024-11-23 14:57:34,436 - work_order_review.services.scenario_service - ERROR - Missing 'facility' in scenario data
2024-11-23 14:57:34,436 - work_order_review.services.scenario_service - ERROR - Invalid scenario data structure
2024-11-23 14:58:12,173 - asyncio - DEBUG - Using selector: SelectSelector
2024-11-23 14:58:13,425 - asyncio - DEBUG - Using selector: SelectSelector
2024-11-23 14:58:14,599 - asyncio - DEBUG - Using selector: SelectSelector
2024-11-23 14:58:16,713 - asyncio - DEBUG - Using selector: SelectSelector
2024-11-23 14:58:21,904 - asyncio - DEBUG - Using selector: SelectSelector
2024-11-23 14:58:24,112 - asyncio - DEBUG - Using selector: SelectSelector
2024-11-23 14:58:29,145 - asyncio - DEBUG - Using selector: SelectSelector
2024-11-23 14:58:39,032 - asyncio - DEBUG - Using selector: SelectSelector
2024-11-23 14:59:58,635 - asyncio - DEBUG - Using selector: SelectSelector
2024-11-23 15:00:00,994 - asyncio - DEBUG - Using selector: SelectSelector
2024-11-23 15:00:02,959 - asyncio - DEBUG - Using selector: SelectSelector
2024-11-23 15:00:02,963 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): signin.pinnacleauth.com:443
2024-11-23 15:00:04,407 - urllib3.connectionpool - DEBUG - https://signin.pinnacleauth.com:443 "POST /oauth/token HTTP/11" 200 None
2024-11-23 15:00:04,410 - work_order_review.services.newton_service - DEBUG - Initialized NewtonService with tenant_id=kuraray, scenario_id=209309816
2024-11-23 15:00:04,410 - work_order_review.services.newton_service - DEBUG - Getting data from endpoint: scenariomanager
2024-11-23 15:00:04,410 - work_order_review.services.newton_service - DEBUG - Built URL: https://newton.pinnacletech.com/kuraray/api/scenario/209309816/scenariomanager
2024-11-23 15:00:04,410 - work_order_review.services.newton_service - INFO - Making request to: https://newton.pinnacletech.com/kuraray/api/scenario/209309816/scenariomanager
2024-11-23 15:00:04,412 - work_order_review.services.newton_service - DEBUG - Using headers:
{ 'authorization': 'Bearer '
                   'eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6Ii1sQjZrQWlwRVZ5aHlUNFJPd091ciJ9.eyJpc3MiOiJodHRwczovL3NpZ25pbi5waW5uYWNsZWF1dGguY29tLyIsInN1YiI6IjNlVEtzbEh2UngwTnlwQjk1NXBYN2c4U0d6eGU3akc5QGNsaWVudHMiLCJhdWQiOiJodHRwczovL2FwaS5waW5uYWNsZXRlY2guY29tIiwiaWF0IjoxNzMyMzk1NjA0LCJleHAiOjE3MzI0ODIwMDQsInNjb3BlIjoiYWRtaW46ZmFjaWxpdHkgcmVhZDpmYWNpbGl0eSBpbXBlcnNvbmF0ZV91c2VyIHJlYWQ6Y29nbml0ZSB3cml0ZTpjb2duaXRlIiwiZ3R5IjoiY2xpZW50LWNyZWRlbnRpYWxzIiwiYXpwIjoiM2VUS3NsSHZSeDBOeXBCOTU1cFg3ZzhTR3p4ZTdqRzkifQ.MUcrTYwwMHyEqLTl9c8LuMI9gQl0cp2Ody-s2NOAynkWRcT57nlVh8H5kvEH2C6i7kIo2Ei0-5Fzw6gA5IWFubGeZ6kUoYKsukWe6DjZWeJDLoX1VAwZZT2e4ifAilp9T7h7MzpyRg4Y_Uzdq1qmsWFUdk1hFO7qHHdtcUHNDufGRplL56OC4sX7vPg-0aPBsr6kOyppx22ynZCeAMAC_-vevwp4eraTb8z5TsDpg3aTnix01cFap6mJGm3ixttnTBaaefTHmkim1lNfxfI8pHUlgcS2L43WWNCC_Mr6fAhBjLBsfjRI1Iq797onyJCxAnIo-9as4ayjDl9LRIt_KA',
  'user': '4c453411-6d39-4704-81d0-ac09014d83eb'}
2024-11-23 15:00:04,655 - work_order_review.services.newton_service - INFO - Successfully fetched data from https://newton.pinnacletech.com/kuraray/api/scenario/209309816/scenariomanager
2024-11-23 15:00:04,656 - work_order_review.services.newton_service - DEBUG - Response data:
{ 'aggregateResults': None,
  'data': [ { 'baselineAvailabilityEndDate': '2029-10-01',
              'baselineAvailabilityStartDate': '2024-09-01',
              'color': '#31a8ef',
              'created': '2024-11-05T20:04:08.3318153Z',
              'createdByFullName': None,
              'description': None,
              'descriptionHtml': None,
              'displayName': "LaPorte - Adam's 2025 TAR Deep Dive",
              'facilityId': 'c4bf11ce-096a-48f7-65ea-08dcdd8db9d6',
              'facilityName': 'LaPorte',
              'firstInServiceDate': None,
              'id': 215715989,
              'index': 1,
              'isActive': True,
              'isCurrentState': False,
              'lastModified': '2024-11-05T20:04:29.1762249Z',
              'lastModifiedByFullName': None,
              'name': "Adam's 2025 TAR Deep Dive",
              'persistentState': 4}],
  'errors': None,
  'total': 1}
2024-11-23 15:00:04,658 - work_order_review.services.scenario_service - INFO - Received scenario data:
{ 'aggregateResults': None,
  'data': [ { 'baselineAvailabilityEndDate': '2029-10-01',
              'baselineAvailabilityStartDate': '2024-09-01',
              'color': '#31a8ef',
              'created': '2024-11-05T20:04:08.3318153Z',
              'createdByFullName': None,
              'description': None,
              'descriptionHtml': None,
              'displayName': "LaPorte - Adam's 2025 TAR Deep Dive",
              'facilityId': 'c4bf11ce-096a-48f7-65ea-08dcdd8db9d6',
              'facilityName': 'LaPorte',
              'firstInServiceDate': None,
              'id': 215715989,
              'index': 1,
              'isActive': True,
              'isCurrentState': False,
              'lastModified': '2024-11-05T20:04:29.1762249Z',
              'lastModifiedByFullName': None,
              'name': "Adam's 2025 TAR Deep Dive",
              'persistentState': 4}],
  'errors': None,
  'total': 1}
2024-11-23 15:00:04,660 - work_order_review.services.scenario_service - ERROR - Missing 'facility' in scenario data
2024-11-23 15:00:04,660 - work_order_review.services.scenario_service - ERROR - Invalid scenario data structure
2024-11-23 15:00:40,322 - asyncio - DEBUG - Using selector: SelectSelector
2024-11-23 15:00:46,124 - asyncio - DEBUG - Using selector: SelectSelector
2024-11-23 15:00:49,671 - asyncio - DEBUG - Using selector: SelectSelector
2024-11-23 15:00:52,104 - asyncio - DEBUG - Using selector: SelectSelector
2024-11-23 15:00:55,155 - asyncio - DEBUG - Using selector: SelectSelector
2024-11-23 15:01:04,135 - asyncio - DEBUG - Using selector: SelectSelector
2024-11-23 15:02:40,326 - asyncio - DEBUG - Using selector: SelectSelector
2024-11-23 15:03:46,074 - asyncio - DEBUG - Using selector: SelectSelector
2024-11-23 15:04:09,413 - asyncio - DEBUG - Using selector: SelectSelector
2024-11-23 15:04:13,824 - asyncio - DEBUG - Using selector: SelectSelector
2024-11-23 15:04:13,918 - asyncio - DEBUG - Using selector: SelectSelector
2024-11-23 15:04:13,922 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): signin.pinnacleauth.com:443
2024-11-23 15:04:15,079 - urllib3.connectionpool - DEBUG - https://signin.pinnacleauth.com:443 "POST /oauth/token HTTP/11" 200 None
2024-11-23 15:04:15,084 - work_order_review.services.newton_service - DEBUG - Initialized NewtonService with tenant_id=kuraray, scenario_id=209309816
2024-11-23 15:04:15,085 - work_order_review.services.newton_service - DEBUG - Getting data from endpoint: scenariomanager
2024-11-23 15:04:15,086 - work_order_review.services.newton_service - DEBUG - Built URL: https://newton.pinnacletech.com/kuraray/api/scenario/209309816/scenariomanager
2024-11-23 15:04:15,086 - work_order_review.services.newton_service - INFO - Making request to: https://newton.pinnacletech.com/kuraray/api/scenario/209309816/scenariomanager
2024-11-23 15:04:15,086 - work_order_review.services.newton_service - DEBUG - Using headers:
{ 'authorization': 'Bearer '
                   'eyJhbGciOiJSUzI1NiIsInR5cCI6IkpXVCIsImtpZCI6Ii1sQjZrQWlwRVZ5aHlUNFJPd091ciJ9.eyJpc3MiOiJodHRwczovL3NpZ25pbi5waW5uYWNsZWF1dGguY29tLyIsInN1YiI6IjNlVEtzbEh2UngwTnlwQjk1NXBYN2c4U0d6eGU3akc5QGNsaWVudHMiLCJhdWQiOiJodHRwczovL2FwaS5waW5uYWNsZXRlY2guY29tIiwiaWF0IjoxNzMyMzk1ODU0LCJleHAiOjE3MzI0ODIyNTQsInNjb3BlIjoiYWRtaW46ZmFjaWxpdHkgcmVhZDpmYWNpbGl0eSBpbXBlcnNvbmF0ZV91c2VyIHJlYWQ6Y29nbml0ZSB3cml0ZTpjb2duaXRlIiwiZ3R5IjoiY2xpZW50LWNyZWRlbnRpYWxzIiwiYXpwIjoiM2VUS3NsSHZSeDBOeXBCOTU1cFg3ZzhTR3p4ZTdqRzkifQ.mjwQKTp0DhD_cBmi762RF_ha9f-dIlwdlPpJAC0c0YDb7u_AP4gu4iXvVg0Vx4JiMt6pr4E2Qsn6YW-XtNFYJUy06yV4jxBPo26yaY3CUM0y7B-ZLFgGql8AuKvm8vkJeOQj-gqDoQ0nkARRs5buMfEjsrK2mR2OVYhEYJiFAibc5JPekU5Mms_72W2byAdV_obAEAiGXcLxBDo2ibQtyU9VfaNXT1HM-9RcE-nXrfTb5zJU9-WymIhuRP6IGA1oCsjtr1YuFj6mJv-UEQipZ4GxjaFeZ3vZsnvCE5fx8tNKz0z6K3NNkdSd_LeDzpTpa-L_lOoAMldA4514b0iRWQ',
  'user': '4c453411-6d39-4704-81d0-ac09014d83eb'}
2024-11-23 15:04:15,360 - work_order_review.services.newton_service - INFO - Successfully fetched data from https://newton.pinnacletech.com/kuraray/api/scenario/209309816/scenariomanager
2024-11-23 15:04:15,361 - work_order_review.services.newton_service - DEBUG - Response data:
{ 'aggregateResults': None,
  'data': [ { 'baselineAvailabilityEndDate': '2029-10-01',
              'baselineAvailabilityStartDate': '2024-09-01',
              'color': '#31a8ef',
              'created': '2024-11-05T20:04:08.3318153Z',
              'createdByFullName': None,
              'description': None,
              'descriptionHtml': None,
              'displayName': "LaPorte - Adam's 2025 TAR Deep Dive",
              'facilityId': 'c4bf11ce-096a-48f7-65ea-08dcdd8db9d6',
              'facilityName': 'LaPorte',
              'firstInServiceDate': None,
              'id': 215715989,
              'index': 1,
              'isActive': True,
              'isCurrentState': False,
              'lastModified': '2024-11-05T20:04:29.1762249Z',
              'lastModifiedByFullName': None,
              'name': "Adam's 2025 TAR Deep Dive",
              'persistentState': 4}],
  'errors': None,
  'total': 1}
2024-11-23 15:04:15,362 - work_order_review.services.scenario_service - INFO - Received scenario data:
{ 'aggregateResults': None,
  'data': [ { 'baselineAvailabilityEndDate': '2029-10-01',
              'baselineAvailabilityStartDate': '2024-09-01',
              'color': '#31a8ef',
              'created': '2024-11-05T20:04:08.3318153Z',
              'createdByFullName': None,
              'description': None,
              'descriptionHtml': None,
              'displayName': "LaPorte - Adam's 2025 TAR Deep Dive",
              'facilityId': 'c4bf11ce-096a-48f7-65ea-08dcdd8db9d6',
              'facilityName': 'LaPorte',
              'firstInServiceDate': None,
              'id': 215715989,
              'index': 1,
              'isActive': True,
              'isCurrentState': False,
              'lastModified': '2024-11-05T20:04:29.1762249Z',
              'lastModifiedByFullName': None,
              'name': "Adam's 2025 TAR Deep Dive",
              'persistentState': 4}],
  'errors': None,
  'total': 1}
2024-11-23 15:04:15,363 - work_order_review.services.scenario_service - DEBUG - Validated and transformed data:
{ 'aggregateResults': None,
  'data': [ { 'baselineAvailabilityEndDate': '2029-10-01',
              'baselineAvailabilityStartDate': '2024-09-01',
              'color': '#31a8ef',
              'created': '2024-11-05T20:04:08.3318153Z',
              'createdByFullName': None,
              'description': None,
              'descriptionHtml': None,
              'displayName': "LaPorte - Adam's 2025 TAR Deep Dive",
              'facilityId': 'c4bf11ce-096a-48f7-65ea-08dcdd8db9d6',
              'facilityName': 'LaPorte',
              'firstInServiceDate': None,
              'id': 215715989,
              'index': 1,
              'isActive': True,
              'isCurrentState': False,
              'lastModified': '2024-11-05T20:04:29.1762249Z',
              'lastModifiedByFullName': None,
              'name': "Adam's 2025 TAR Deep Dive",
              'persistentState': 4}],
  'errors': None,
  'facility': {'id': 'c4bf11ce-096a-48f7-65ea-08dcdd8db9d6', 'name': 'LaPorte'},
  'scenario': {'id': 215715989, 'name': "Adam's 2025 TAR Deep Dive"},
  'total': 1}
2024-11-23 15:04:15,370 - aiosqlite - DEBUG - executing <function connect.<locals>.connector at 0x000001F9B0D9FF60>
2024-11-23 15:04:15,371 - aiosqlite - DEBUG - operation <function connect.<locals>.connector at 0x000001F9B0D9FF60> completed
2024-11-23 15:04:15,372 - aiosqlite - DEBUG - executing functools.partial(<built-in method create_function of sqlite3.Connection object at 0x000001F9B0DC9990>, 'regexp', 2, <function SQLiteDialect_pysqlite.on_connect.<locals>.regexp at 0x000001F9B0CF3560>, deterministic=True)
2024-11-23 15:04:15,372 - aiosqlite - DEBUG - operation functools.partial(<built-in method create_function of sqlite3.Connection object at 0x000001F9B0DC9990>, 'regexp', 2, <function SQLiteDialect_pysqlite.on_connect.<locals>.regexp at 0x000001F9B0CF3560>, deterministic=True) completed
2024-11-23 15:04:15,372 - aiosqlite - DEBUG - executing functools.partial(<built-in method create_function of sqlite3.Connection object at 0x000001F9B0DC9990>, 'floor', 1, <built-in function floor>, deterministic=True)
2024-11-23 15:04:15,374 - aiosqlite - DEBUG - operation functools.partial(<built-in method create_function of sqlite3.Connection object at 0x000001F9B0DC9990>, 'floor', 1, <built-in function floor>, deterministic=True) completed
2024-11-23 15:04:15,374 - aiosqlite - DEBUG - executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001F9B0DC9990>)
2024-11-23 15:04:15,374 - aiosqlite - DEBUG - operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001F9B0DC9990>) completed
2024-11-23 15:04:15,375 - aiosqlite - DEBUG - executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001F9B0E13D40>, 'PRAGMA read_uncommitted', [])
2024-11-23 15:04:15,375 - aiosqlite - DEBUG - operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001F9B0E13D40>, 'PRAGMA read_uncommitted', []) completed
2024-11-23 15:04:15,375 - aiosqlite - DEBUG - executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001F9B0E13D40>)
2024-11-23 15:04:15,375 - aiosqlite - DEBUG - operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001F9B0E13D40>) completed
2024-11-23 15:04:15,375 - aiosqlite - DEBUG - executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001F9B0E13D40>)
2024-11-23 15:04:15,376 - aiosqlite - DEBUG - operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001F9B0E13D40>) completed
2024-11-23 15:04:15,376 - aiosqlite - DEBUG - executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001F9B0DC9990>)
2024-11-23 15:04:15,377 - aiosqlite - DEBUG - operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001F9B0DC9990>) completed
2024-11-23 15:04:15,377 - sqlalchemy.engine.Engine - INFO - BEGIN (implicit)
2024-11-23 15:04:15,378 - sqlalchemy.engine.Engine - INFO - INSERT INTO tenants (id, name, raw_data) VALUES (?, ?, ?)
2024-11-23 15:04:15,379 - sqlalchemy.engine.Engine - INFO - [generated in 0.00059s] ('kuraray', 'kuraray', '{}')
2024-11-23 15:04:15,379 - aiosqlite - DEBUG - executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001F9B0DC9990>)
2024-11-23 15:04:15,379 - aiosqlite - DEBUG - operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001F9B0DC9990>) completed
2024-11-23 15:04:15,380 - aiosqlite - DEBUG - executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001F9B0D2FC40>, 'INSERT INTO tenants (id, name, raw_data) VALUES (?, ?, ?)', ('kuraray', 'kuraray', '{}'))
2024-11-23 15:04:15,380 - aiosqlite - DEBUG - returning exception no such table: tenants
2024-11-23 15:04:15,381 - sqlalchemy.engine.Engine - INFO - ROLLBACK
2024-11-23 15:04:15,381 - aiosqlite - DEBUG - executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001F9B0DC9990>)
2024-11-23 15:04:15,381 - aiosqlite - DEBUG - operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001F9B0DC9990>) completed
2024-11-23 15:04:15,382 - aiosqlite - DEBUG - executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001F9B0DC9990>)
2024-11-23 15:04:15,382 - aiosqlite - DEBUG - operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001F9B0DC9990>) completed
2024-11-23 15:04:15,382 - aiosqlite - DEBUG - executing functools.partial(<built-in method close of sqlite3.Connection object at 0x000001F9B0DC9990>)
2024-11-23 15:04:15,383 - aiosqlite - DEBUG - operation functools.partial(<built-in method close of sqlite3.Connection object at 0x000001F9B0DC9990>) completed
2024-11-23 15:04:15,383 - work_order_review.services.scenario_service - ERROR - Error saving scenario data: (sqlite3.OperationalError) no such table: tenants
[SQL: INSERT INTO tenants (id, name, raw_data) VALUES (?, ?, ?)]
[parameters: ('kuraray', 'kuraray', '{}')]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2024-11-23 15:04:15,383 - work_order_review.services.scenario_service - ERROR - Failed to import scenario: (sqlite3.OperationalError) no such table: tenants
[SQL: INSERT INTO tenants (id, name, raw_data) VALUES (?, ?, ?)]
[parameters: ('kuraray', 'kuraray', '{}')]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2024-11-23 15:07:00,993 - asyncio - DEBUG - Using selector: SelectSelector
2024-11-23 15:07:08,591 - asyncio - DEBUG - Using selector: SelectSelector
2024-11-23 15:07:17,052 - asyncio - DEBUG - Using selector: SelectSelector
2024-11-23 15:07:17,054 - aiosqlite - DEBUG - executing <function connect.<locals>.connector at 0x000001F988338360>
2024-11-23 15:07:17,055 - aiosqlite - DEBUG - operation <function connect.<locals>.connector at 0x000001F988338360> completed
2024-11-23 15:07:17,056 - aiosqlite - DEBUG - executing functools.partial(<built-in method create_function of sqlite3.Connection object at 0x000001F9B0D888B0>, 'regexp', 2, <function SQLiteDialect_pysqlite.on_connect.<locals>.regexp at 0x000001F9B0D82020>, deterministic=True)
2024-11-23 15:07:17,057 - aiosqlite - DEBUG - operation functools.partial(<built-in method create_function of sqlite3.Connection object at 0x000001F9B0D888B0>, 'regexp', 2, <function SQLiteDialect_pysqlite.on_connect.<locals>.regexp at 0x000001F9B0D82020>, deterministic=True) completed
2024-11-23 15:07:17,057 - aiosqlite - DEBUG - executing functools.partial(<built-in method create_function of sqlite3.Connection object at 0x000001F9B0D888B0>, 'floor', 1, <built-in function floor>, deterministic=True)
2024-11-23 15:07:17,058 - aiosqlite - DEBUG - operation functools.partial(<built-in method create_function of sqlite3.Connection object at 0x000001F9B0D888B0>, 'floor', 1, <built-in function floor>, deterministic=True) completed
2024-11-23 15:07:17,058 - aiosqlite - DEBUG - executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001F9B0D888B0>)
2024-11-23 15:07:17,059 - aiosqlite - DEBUG - operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001F9B0D888B0>) completed
2024-11-23 15:07:17,059 - aiosqlite - DEBUG - executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001F9B0D41C40>, 'PRAGMA read_uncommitted', [])
2024-11-23 15:07:17,060 - aiosqlite - DEBUG - operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001F9B0D41C40>, 'PRAGMA read_uncommitted', []) completed
2024-11-23 15:07:17,060 - aiosqlite - DEBUG - executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001F9B0D41C40>)
2024-11-23 15:07:17,060 - aiosqlite - DEBUG - operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001F9B0D41C40>) completed
2024-11-23 15:07:17,061 - aiosqlite - DEBUG - executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001F9B0D41C40>)
2024-11-23 15:07:17,061 - aiosqlite - DEBUG - operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001F9B0D41C40>) completed
2024-11-23 15:07:17,061 - aiosqlite - DEBUG - executing functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001F9B0D888B0>)
2024-11-23 15:07:17,061 - aiosqlite - DEBUG - operation functools.partial(<built-in method rollback of sqlite3.Connection object at 0x000001F9B0D888B0>) completed
2024-11-23 15:07:17,062 - sqlalchemy.engine.Engine - INFO - BEGIN (implicit)
2024-11-23 15:07:17,062 - sqlalchemy.engine.Engine - INFO - PRAGMA main.table_info("tenants")
2024-11-23 15:07:17,062 - sqlalchemy.engine.Engine - INFO - [raw sql] ()
2024-11-23 15:07:17,062 - aiosqlite - DEBUG - executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001F9B0D888B0>)
2024-11-23 15:07:17,062 - aiosqlite - DEBUG - operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001F9B0D888B0>) completed
2024-11-23 15:07:17,063 - aiosqlite - DEBUG - executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001F9B0DBC540>, 'PRAGMA main.table_info("tenants")', ())
2024-11-23 15:07:17,063 - aiosqlite - DEBUG - operation functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001F9B0DBC540>, 'PRAGMA main.table_info("tenants")', ()) completed
2024-11-23 15:07:17,063 - aiosqlite - DEBUG - executing functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001F9B0DBC540>)
2024-11-23 15:07:17,063 - aiosqlite - DEBUG - operation functools.partial(<built-in method fetchall of sqlite3.Cursor object at 0x000001F9B0DBC540>) completed
2024-11-23 15:07:17,064 - aiosqlite - DEBUG - executing functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001F9B0DBC540>)
2024-11-23 15:07:17,064 - aiosqlite - DEBUG - operation functools.partial(<built-in method close of sqlite3.Cursor object at 0x000001F9B0DBC540>) completed
2024-11-23 15:07:17,064 - sqlalchemy.engine.Engine - INFO - PRAGMA temp.table_info("tenants")
2024-11-23 15:07:17,064 - sqlalchemy.engine.Engine - INFO - [raw sql] ()
2024-11-23 15:07:17,064 - aiosqlite - DEBUG - executing functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001F9B0D888B0>)
2024-11-23 15:07:17,064 - aiosqlite - DEBUG - operation functools.partial(<built-in method cursor of sqlite3.Connection object at 0x000001F9B0D888B0>) completed
2024-11-23 15:07:17,064 - aiosqlite - DEBUG - executing functools.partial(<built-in method execute of sqlite3.Cursor object at 0x000001F9B0D41C40>, 'PRAGMA temp.table_info("tenants")', ())
